,date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
519,2021-06-05,10129.0,36.0,277.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,363.0,2.0,0.0,4610.0,0.0,4.0,4.0,0.0,19.0,43.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,100.0,0.0,42.0,19.0,1682.0,0.0,0.0,18.0,0.0,2.0,6.0,0.0,31.0,1.0,0.0,0.0,1.0,98.0,21.0,545.0,0.0,0.0,0.0,26.0,0.0,11.0,7.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,4.0,49.0,46.0,0.0,0.0,0.0,2.0,0.0,8.0,1090.0,516.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,2.0,0.0,17.0,14.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,3.0,1350.0,12.0,24.0,0.0,3380.0,153.0,155.0,26.0,0.0,0.0,0.0,73.0,9.0,85.0,0.0,9.0,0.0,17.0,0.0,1.0,4.0,5.0,0.0,10.0,5.0,0.0,0.0,5.0,0.0,4.0,76.0,4472.0,0.0,2.0,0.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,6.0,0.0,0.0,0.0,11.0,83.0,0.0,2.0,7.0,0.0,102.0,438.0,180.0,0.0,38.0,1.0,1.0,2.0,0.0,113.0,399.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,67.0,3471.0,2.0,0.0,29.0,40.0,3.0,9.0,6.0,4.0,5.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,14.0,63.0,94.0,0.0,0.0,0.0,0.0,86.0,2.0,12.0,478.0,0.0,4231.0,66.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,9.0,1.0
520,2021-06-06,9092.0,41.0,274.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,288.0,4.0,0.0,3978.0,0.0,6.0,3.0,0.0,22.0,38.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,68.0,0.0,21.0,0.0,1454.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,32.0,0.0,0.0,0.0,0.0,120.0,37.0,537.0,0.0,0.0,0.0,29.0,0.0,13.0,11.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,6.0,18.0,41.0,6.0,0.0,0.0,1.0,0.0,8.0,865.0,405.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,0.0,35.0,0.0,0.0,5.0,0.0,22.0,0.0,0.0,0.0,3.0,9.0,1386.0,39.0,12.0,0.0,2677.0,163.0,128.0,30.0,2.0,0.0,1.0,57.0,4.0,74.0,0.0,7.0,0.0,24.0,0.0,0.0,7.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,84.0,3758.0,0.0,2.0,0.0,109.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,3.0,0.0,4.0,4.0,0.0,4.0,0.0,2.0,7.0,0.0,99.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,0.0,7.0,0.0,0.0,0.0,17.0,84.0,0.0,5.0,1.0,0.0,111.0,433.0,195.0,0.0,13.0,2.0,3.0,1.0,0.0,113.0,351.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,97.0,3104.0,2.0,0.0,32.0,46.0,5.0,7.0,14.0,2.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,19.0,46.0,92.0,0.0,0.0,0.0,9.0,42.0,5.0,13.0,586.0,0.0,3857.0,56.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,6.0,0.0
521,2021-06-07,8909.0,42.0,204.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,619.0,5.0,0.0,3812.0,0.0,5.0,5.0,0.0,28.0,30.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,81.0,0.0,4.0,0.0,1689.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,42.0,0.0,0.0,0.0,0.0,121.0,36.0,532.0,0.0,0.0,0.0,22.0,0.0,6.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,36.0,43.0,4.0,0.0,0.0,1.0,0.0,8.0,715.0,311.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,4.0,1072.0,6.0,12.0,0.0,2427.0,191.0,122.0,20.0,0.0,0.0,0.0,51.0,6.0,51.0,0.0,14.0,144.0,23.0,0.0,1.0,1.0,5.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,3.0,77.0,3427.0,0.0,5.0,1.0,87.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,105.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,92.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,3.0,0.0,0.0,0.0,12.0,76.0,0.0,1.0,6.0,0.0,130.0,260.0,166.0,0.0,8.0,2.0,2.0,3.0,0.0,90.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,45.0,3554.0,1.0,0.0,26.0,47.0,1.0,7.0,3.0,6.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.0,32.0,96.0,0.0,0.0,0.0,5.0,33.0,3.0,7.0,394.0,0.0,4333.0,67.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,5.0,1.0
522,2021-06-08,8079.0,64.0,312.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,610.0,0.0,0.0,3291.0,0.0,6.0,4.0,0.0,24.0,44.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,43.0,0.0,12.0,11.0,873.0,0.0,0.0,34.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,121.0,26.0,539.0,0.0,0.0,0.0,30.0,0.0,5.0,13.0,1.0,1.0,4.0,12.0,2.0,0.0,0.0,1.0,5.0,47.0,4.0,0.0,0.0,0.0,0.0,4.0,994.0,450.0,0.0,0.0,0.0,0.0,59.0,5.0,0.0,0.0,1.0,17.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,4.0,3.0,1193.0,19.0,17.0,0.0,2123.0,189.0,120.0,28.0,1.0,0.0,1.0,65.0,1.0,71.0,0.0,11.0,0.0,21.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,8.0,127.0,3126.0,0.0,5.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,89.0,0.0,3.0,0.0,9.0,1.0,0.0,3.0,1.0,1.0,16.0,0.0,108.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,4.0,0.0,1.0,0.0,11.0,58.0,0.0,0.0,7.0,0.0,135.0,438.0,71.0,0.0,95.0,2.0,1.0,0.0,0.0,63.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,7.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,89.0,2852.0,1.0,0.0,26.0,55.0,7.0,11.0,3.0,2.0,3.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,13.0,47.0,91.0,0.0,1.0,0.0,14.0,118.0,3.0,8.0,423.0,0.0,3628.0,57.0,3.0,0.0,0.0,11.0,1.0,0.0,7.0,7.0,5.0
523,2021-06-09,8307.0,54.0,374.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,546.0,11.0,0.0,3445.0,0.0,5.0,2.0,0.0,18.0,36.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,58.0,0.0,49.0,0.0,1010.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,27.0,2.0,0.0,0.0,0.0,46.0,22.0,535.0,0.0,0.0,0.0,23.0,0.0,5.0,8.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,17.0,17.0,38.0,5.0,0.0,0.0,1.0,1.0,7.0,1254.0,688.0,0.0,0.0,0.0,1.0,63.0,3.0,0.0,0.0,0.0,31.0,12.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,2.0,3.0,1308.0,14.0,6.0,0.0,2219.0,170.0,179.0,23.0,0.0,0.0,1.0,102.0,3.0,98.0,0.0,8.0,0.0,18.0,0.0,1.0,3.0,5.0,0.0,10.0,5.0,0.0,5.0,3.0,0.0,5.0,100.0,3282.0,0.0,3.0,1.0,76.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,4.0,0.0,6.0,2.0,0.0,6.0,1.0,5.0,14.0,0.0,81.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,568.0,0.0,5.0,0.0,4.0,0.0,10.0,53.0,0.0,3.0,2.0,0.0,131.0,246.0,95.0,0.0,108.0,1.0,0.0,1.0,9.0,277.0,399.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,6.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,120.0,2666.0,2.0,0.0,19.0,66.0,7.0,5.0,5.0,2.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,12.0,99.0,86.0,0.0,0.0,0.0,0.0,77.0,2.0,6.0,322.0,0.0,3605.0,52.0,2.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,6.0
524,2021-06-10,13664.0,51.0,375.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,487.0,4.0,0.0,7452.0,0.0,4.0,1.0,2.0,10.0,40.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,95.0,0.0,7.0,0.0,2378.0,0.0,0.0,12.0,0.0,0.0,11.0,8.0,29.0,1.0,0.0,0.0,0.0,37.0,25.0,427.0,0.0,0.0,0.0,23.0,0.0,7.0,12.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,14.0,72.0,34.0,0.0,0.0,0.0,1.0,2.0,6.0,1109.0,583.0,0.0,0.0,0.0,1.0,64.0,1.0,0.0,2.0,0.0,14.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,5.0,3.0,1194.0,39.0,7.0,0.0,6148.0,211.0,157.0,25.0,0.0,0.0,1.0,77.0,14.0,98.0,0.0,12.0,0.0,19.0,0.0,1.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,3.0,1.0,4.0,89.0,7382.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,4.0,18.0,0.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,1.0,0.0,0.0,0.0,14.0,77.0,0.0,2.0,4.0,0.0,140.0,400.0,126.0,0.0,84.0,0.0,3.0,3.0,0.0,228.0,383.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,127.0,4123.0,2.0,0.0,30.0,101.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,10.0,103.0,87.0,0.0,0.0,0.0,6.0,97.0,6.0,10.0,313.0,0.0,4998.0,57.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,3.0,5.0
525,2021-06-11,11269.0,56.0,308.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,488.0,4.0,0.0,4646.0,0.0,6.0,3.0,3.0,17.0,43.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,70.0,0.0,6.0,0.0,2723.0,0.0,0.0,15.0,0.0,0.0,11.0,0.0,52.0,1.0,0.0,0.0,0.0,198.0,28.0,550.0,0.0,0.0,0.0,27.0,0.0,7.0,12.0,0.0,4.0,6.0,6.0,2.0,0.0,0.0,9.0,46.0,39.0,5.0,2.0,2.0,0.0,0.0,5.0,1023.0,517.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,3.0,1376.0,27.0,8.0,0.0,3403.0,193.0,153.0,34.0,0.0,0.0,0.0,88.0,0.0,66.0,0.0,9.0,0.0,17.0,0.0,1.0,4.0,7.0,0.0,15.0,5.0,0.0,3.0,3.0,0.0,4.0,105.0,4491.0,0.0,4.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,96.0,0.0,2.0,0.0,15.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,2.0,0.0,0.0,0.0,19.0,76.0,0.0,2.0,5.0,0.0,133.0,322.0,122.0,0.0,68.0,6.0,1.0,1.0,0.0,148.0,396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,4621.0,2.0,0.0,18.0,62.0,0.0,10.0,7.0,3.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,17.0,76.0,96.0,0.0,0.0,0.0,15.0,70.0,7.0,9.0,387.0,0.0,5297.0,67.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,8.0,4.0
526,2021-06-12,11331.0,37.0,419.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,305.0,0.0,0.0,5148.0,0.0,4.0,0.0,0.0,8.0,39.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,74.0,0.0,6.0,30.0,2504.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,30.0,1.0,0.0,0.0,0.0,133.0,24.0,573.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,48.0,37.0,4.0,0.0,0.0,0.0,0.0,4.0,952.0,444.0,0.0,0.0,0.0,1.0,71.0,3.0,0.0,0.0,0.0,22.0,11.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,2.0,1186.0,8.0,0.0,0.0,4002.0,164.0,124.0,20.0,0.0,0.0,0.0,69.0,2.0,70.0,0.0,7.0,0.0,16.0,0.0,0.0,3.0,5.0,0.0,6.0,5.0,0.0,4.0,3.0,0.0,5.0,87.0,5028.0,0.0,3.0,0.0,84.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,0.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0,2.0,20.0,0.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,1.0,0.0,0.0,1.0,15.0,47.0,0.0,4.0,6.0,1.0,134.0,368.0,195.0,0.0,47.0,1.0,2.0,0.0,0.0,150.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,181.0,4219.0,1.0,0.0,26.0,63.0,7.0,11.0,3.0,3.0,2.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,14.0,60.0,69.0,0.0,0.0,0.0,5.0,69.0,3.0,13.0,382.0,0.0,5027.0,46.0,1.0,0.0,0.0,17.0,2.0,0.0,4.0,16.0,3.0
527,2021-06-13,9730.0,78.0,251.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,262.0,2.0,0.0,4347.0,0.0,8.0,2.0,0.0,10.0,47.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,96.0,0.0,9.0,0.0,2216.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,13.0,1.0,0.0,0.0,0.0,107.0,26.0,569.0,0.0,0.0,0.0,24.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,5.0,21.0,35.0,4.0,0.0,0.0,0.0,0.0,2.0,734.0,303.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1020.0,32.0,0.0,0.0,3303.0,149.0,115.0,22.0,0.0,0.0,0.0,52.0,6.0,56.0,0.0,5.0,0.0,18.0,0.0,1.0,4.0,9.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,3.0,124.0,4212.0,0.0,5.0,1.0,76.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,117.0,0.0,3.0,0.0,6.0,1.0,0.0,5.0,0.0,3.0,2.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,26.0,57.0,0.0,2.0,8.0,0.0,149.0,253.0,145.0,0.0,11.0,0.0,0.0,2.0,0.0,123.0,357.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,62.0,3739.0,3.0,0.0,11.0,0.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,71.0,75.0,0.0,0.0,0.0,6.0,33.0,4.0,6.0,403.0,0.0,4368.0,44.0,3.0,0.0,0.0,16.0,1.0,0.0,5.0,17.0,3.0
528,2021-06-14,10515.0,85.0,327.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,550.0,4.0,0.0,5273.0,0.0,5.0,0.0,0.0,15.0,54.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,68.0,0.0,3.0,0.0,2037.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,26.0,2.0,0.0,0.0,0.0,128.0,26.0,577.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,2.0,30.0,41.0,3.0,0.0,0.0,0.0,0.0,5.0,598.0,177.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,12.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,723.0,0.0,21.0,0.0,3921.0,237.0,187.0,15.0,2.0,0.0,1.0,26.0,0.0,38.0,0.0,10.0,121.0,14.0,0.0,1.0,3.0,9.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,5.0,167.0,4998.0,0.0,2.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0,0.0,7.0,1.0,0.0,4.0,1.0,4.0,13.0,0.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,1.0,0.0,0.0,0.0,24.0,56.0,0.0,3.0,0.0,0.0,138.0,343.0,136.0,0.0,1.0,2.0,2.0,1.0,0.0,30.0,371.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,78.0,3941.0,3.0,0.0,22.0,67.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,12.0,79.0,53.0,0.0,0.0,0.0,25.0,13.0,2.0,14.0,208.0,0.0,4627.0,50.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,24.0,0.0
529,2021-06-15,8221.0,71.0,427.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,519.0,1.0,0.0,3722.0,0.0,4.0,2.0,0.0,15.0,50.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,57.0,0.0,4.0,14.0,1129.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,17.0,1.0,0.0,0.0,0.0,97.0,15.0,586.0,0.0,6.0,0.0,23.0,0.0,20.0,41.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,3.0,31.0,4.0,0.0,0.0,0.0,0.0,8.0,790.0,299.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,23.0,14.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,4.0,757.0,32.0,10.0,0.0,2726.0,164.0,119.0,31.0,0.0,0.0,0.0,36.0,15.0,55.0,0.0,10.0,0.0,11.0,0.0,0.0,8.0,6.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,5.0,176.0,3584.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,0.0,32.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,0.0,6.0,17.0,0.0,135.0,265.0,57.0,0.0,52.0,0.0,1.0,2.0,0.0,27.0,379.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,153.0,2866.0,4.0,0.0,18.0,55.0,1.0,11.0,0.0,0.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,52.0,74.0,0.0,0.0,0.0,49.0,77.0,4.0,11.0,152.0,0.0,3701.0,39.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,27.0,3.0
530,2021-06-16,7975.0,0.0,444.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,468.0,1.0,0.0,3690.0,0.0,4.0,3.0,2.0,10.0,60.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,72.0,0.0,39.0,0.0,827.0,0.0,0.0,17.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,61.0,8.0,588.0,0.0,0.0,0.0,19.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,9.0,10.0,37.0,6.0,0.0,1.0,0.0,0.0,7.0,966.0,423.0,0.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,4.0,885.0,22.0,9.0,0.0,2542.0,196.0,134.0,26.0,0.0,0.0,0.0,63.0,1.0,61.0,0.0,12.0,0.0,7.0,0.0,0.0,3.0,7.0,0.0,8.0,3.0,0.0,3.0,1.0,0.0,4.0,92.0,3607.0,0.0,1.0,3.0,101.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,2.0,0.0,14.0,1.0,0.0,4.0,1.0,2.0,33.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,1.0,3.0,33.0,59.0,0.0,3.0,7.0,2.0,120.0,213.0,118.0,0.0,62.0,3.0,5.0,0.0,8.0,96.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,6.0,3.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,157.0,2428.0,1.0,0.0,18.0,59.0,4.0,8.0,4.0,1.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,7.0,89.0,84.0,0.0,0.0,0.0,34.0,78.0,4.0,11.0,199.0,1.0,3383.0,41.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,28.0,2.0
